x,y,max_steps
0.009096100926399231,-0.06556985527276993,0.0
-0.0025208513252437115,-0.06931452453136444,0.0
-0.01603558473289013,-0.08124930411577225,0.0
-0.011385953053832054,-0.06449078023433685,0.0
0.0010566277196630836,-0.07109057903289795,0.0
0.007280582562088966,-0.07606062293052673,0.0
0.028516236692667007,-0.10384707897901535,0.0
0.05219285935163498,-0.10062368214130402,0.0
0.07452785968780518,-0.08059193938970566,0.0
0.0914982408285141,-0.04880964010953903,0.0
0.1399156004190445,-0.04049869254231453,0.0
0.1601565182209015,-0.03251301497220993,0.0
0.1743309646844864,-0.031454771757125854,0.0
0.20632658898830414,-0.04036330804228783,0.0
0.23443353176116943,-0.03062664344906807,0.0
0.26777809858322144,-0.033195264637470245,0.0
0.2980523109436035,-0.07193151861429214,0.0
0.35812345147132874,-0.1332569569349289,0.0
0.4211505949497223,-0.16588610410690308,0.0
0.4828431308269501,-0.1964837908744812,0.0
0.5349861979484558,-0.21920901536941528,0.0
0.5852482914924622,-0.23747986555099487,0.0
0.6286634802818298,-0.22031092643737793,0.0
0.6689179539680481,-0.21178771555423737,0.0
0.7074129581451416,-0.1857297271490097,0.0
0.7441665530204773,-0.1868172138929367,0.0
0.7887564897537231,-0.16698266565799713,0.0
0.8630828857421875,-0.1661679744720459,0.0
0.9426348805427551,-0.20677906274795532,0.0
1.02070951461792,-0.2619621455669403,0.0
1.1092650890350342,-0.3155914843082428,0.0
1.1997233629226685,-0.3625428378582001,0.0
1.2993632555007935,-0.41504043340682983,0.0
1.3728209733963013,-0.47537845373153687,0.0
1.4496625661849976,-0.5358511209487915,0.0
1.4866899251937866,-0.5819619297981262,0.0
1.531467080116272,-0.6448948383331299,0.0
1.5451405048370361,-0.6895591020584106,0.0
1.5783723592758179,-0.7410109043121338,0.0
1.5859261751174927,-0.7716072797775269,0.0
1.6018174886703491,-0.8057573437690735,0.0
1.6026523113250732,-0.8110767006874084,0.0
1.5999913215637207,-0.8449434041976929,0.0
1.5902142524719238,-0.8742639422416687,0.0
1.5841339826583862,-0.9117695093154907,0.0
