x,y,max_steps
-0.07498190551996231,-0.05925114080309868,0.0
-0.0742291659116745,-0.07438075542449951,0.0
-0.10058630257844925,-0.09451804310083389,0.0
-0.158777117729187,-0.10967263579368591,0.0
-0.20530442893505096,-0.12968404591083527,0.0
-0.2596229016780853,-0.17075763642787933,0.0
-0.31349775195121765,-0.18639051914215088,0.0
-0.32663753628730774,-0.20395521819591522,0.0
-0.32502979040145874,-0.17071883380413055,0.0
-0.3054913282394409,-0.13230837881565094,0.0
-0.30550897121429443,-0.14810128509998322,0.0
-0.3221757113933563,-0.19742245972156525,0.0
-0.33685076236724854,-0.2654476761817932,0.0
-0.356234610080719,-0.33101147413253784,0.0
-0.35811516642570496,-0.3704642057418823,0.0
-0.34398141503334045,-0.4434164762496948,0.0
-0.34185901284217834,-0.505136251449585,0.0
-0.32376164197921753,-0.5280263423919678,0.0
-0.28322383761405945,-0.5518743991851807,0.0
-0.24945956468582153,-0.5919544100761414,0.0
-0.2230381965637207,-0.6360765099525452,0.0
-0.1898857206106186,-0.6834363341331482,0.0
-0.17528404295444489,-0.7429731488227844,0.0
-0.1704203337430954,-0.7776368856430054,0.0
-0.19020149111747742,-0.8311569094657898,0.0
-0.1774563491344452,-0.8971043229103088,0.0
-0.15885354578495026,-0.9723307490348816,0.0
-0.14110225439071655,-1.040414571762085,0.0
-0.1361137330532074,-1.0935022830963135,0.0
-0.15421460568904877,-1.1101489067077637,0.0
-0.15195810794830322,-1.1328967809677124,0.0
-0.1456785500049591,-1.1380690336227417,0.0
-0.10820627957582474,-1.1673588752746582,0.0
-0.0473300963640213,-1.1886529922485352,0.0
0.012305032461881638,-1.2311944961547852,0.0
0.07415970414876938,-1.2725588083267212,0.0
0.14025641977787018,-1.3120296001434326,0.0
0.2099015861749649,-1.3494410514831543,0.0
0.2625383734703064,-1.4035435914993286,0.0
0.25312167406082153,-1.3759769201278687,0.0
0.24501261115074158,-1.3586411476135254,0.0
0.23990239202976227,-1.359799861907959,0.0
0.23567500710487366,-1.362304449081421,0.0
0.26571646332740784,-1.365215539932251,0.0
0.3323756754398346,-1.3748304843902588,0.0
