x,y
0.08191151916980743,0.016171647235751152
0.0800907164812088,0.0055726394057273865
0.07461334019899368,-0.026060933247208595
0.06255684792995453,-0.06186467781662941
0.05015917867422104,-0.1057812049984932
0.008227823302149773,-0.14623865485191345
-0.08279500156641006,-0.1870095431804657
-0.1586526781320572,-0.24996420741081238
-0.21457120776176453,-0.3226890563964844
-0.2359500229358673,-0.372714638710022
-0.28827381134033203,-0.42518389225006104
-0.32518288493156433,-0.484418660402298
-0.3283892273902893,-0.5439391732215881
-0.32971322536468506,-0.5883070826530457
-0.3201303482055664,-0.6278669834136963
-0.2903327941894531,-0.65497225522995
-0.24994663894176483,-0.6773039698600769
-0.2132745236158371,-0.6886042952537537
-0.1984529197216034,-0.7464829087257385
-0.22714005410671234,-0.8205738663673401
-0.27146437764167786,-0.8875881433486938
-0.3163762390613556,-0.9471744894981384
-0.3439179062843323,-0.9962950348854065
-0.363679438829422,-1.0325992107391357
-0.37206199765205383,-1.0645755529403687
-0.39554277062416077,-1.105355978012085
-0.42816585302352905,-1.1589969396591187
-0.45333775877952576,-1.2222999334335327
-0.4519585072994232,-1.3204805850982666
-0.4490641951560974,-1.4030554294586182
-0.4937414526939392,-1.4033488035202026
-0.5543897747993469,-1.3791261911392212
-0.6067346930503845,-1.3597911596298218
-0.6505611538887024,-1.341645359992981
-0.6807154417037964,-1.3199455738067627
-0.6877198219299316,-1.3036270141601562
-0.7246749401092529,-1.2681992053985596
-0.8169815540313721,-1.2398344278335571
-0.892582893371582,-1.1808732748031616
-0.9524068832397461,-1.1711037158966064
-0.9956583976745605,-1.2249979972839355
-1.0562924146652222,-1.2944806814193726
-1.1108256578445435,-1.351462960243225
-1.1488678455352783,-1.3731727600097656
-1.1613439321517944,-1.3991203308105469
-1.1758065223693848,-1.4131646156311035
-1.1965607404708862,-1.431349754333496
-1.2210752964019775,-1.4338096380233765
-1.238372564315796,-1.428236722946167
-1.2673237323760986,-1.4165219068527222
-1.3180022239685059,-1.3739469051361084
-1.3488072156906128,-1.3305461406707764
-1.3898351192474365,-1.2923882007598877
-1.4380890130996704,-1.232424259185791
-1.4712269306182861,-1.1602380275726318
-1.497339129447937,-1.0942509174346924
-1.5196926593780518,-1.0412213802337646
-1.5533392429351807,-0.9810971617698669
-1.5844534635543823,-0.9349148869514465
-1.6221792697906494,-0.9224737286567688
-1.6783455610275269,-0.9543324112892151
-1.719273328781128,-0.9783769845962524
-1.7355867624282837,-1.0229750871658325
-1.751263976097107,-1.0320703983306885
-1.7575794458389282,-1.0469211339950562
-1.7641044855117798,-1.0599322319030762
-1.7707990407943726,-1.0767713785171509
-1.783136248588562,-1.080670952796936
-1.7968727350234985,-1.0926446914672852
-1.805300235748291,-1.0982708930969238
-1.8111262321472168,-1.1051230430603027
-1.8206284046173096,-1.111422061920166
-1.8270540237426758,-1.1261568069458008
-1.845942735671997,-1.122923493385315
-1.8755040168762207,-1.1039156913757324
-1.8965704441070557,-1.0544517040252686
-1.9249788522720337,-1.0125771760940552
-1.9536511898040771,-0.9781937003135681
-1.9773553609848022,-0.9465583562850952
-1.9940564632415771,-0.9095638990402222
-2.0062670707702637,-0.8687217235565186
-2.0122122764587402,-0.8272985219955444
-2.0087146759033203,-0.803447425365448
-2.003295660018921,-0.7910144329071045
-1.9890347719192505,-0.7656712532043457
-1.9709668159484863,-0.735016942024231
-1.9468492269515991,-0.7140589952468872
-1.9306975603103638,-0.6626290678977966
-1.9104841947555542,-0.6065257787704468
-1.9111111164093018,-0.5576624274253845
-1.9313331842422485,-0.6165522336959839
-1.938520908355713,-0.6413372755050659
-1.957996129989624,-0.6466387510299683
-1.9669108390808105,-0.6537209153175354
-1.9673418998718262,-0.6684719324111938
-1.9606465101242065,-0.6810341477394104
-1.9590693712234497,-0.7056596279144287
-1.9620999097824097,-0.735447347164154
-1.963742733001709,-0.7623475193977356
-1.9711768627166748,-0.7897728681564331
-1.9809973239898682,-0.8180180788040161
-1.998186469078064,-0.845601499080658
-2.018035650253296,-0.8776987791061401
-2.0298688411712646,-0.9025400280952454
-2.0291671752929688,-0.9163340330123901
-2.044029951095581,-0.9383458495140076
-2.0681350231170654,-0.9631015062332153
-2.0916271209716797,-0.9793399572372437
-2.092298746109009,-0.9837654829025269
-2.0880696773529053,-0.9619847536087036
-2.1234500408172607,-0.9786799550056458
-2.1366865634918213,-1.0082961320877075
-2.105930805206299,-1.0295113325119019
-2.073090076446533,-1.0589412450790405
-2.0413289070129395,-1.069050669670105
-2.0294322967529297,-1.0783549547195435
-2.013216495513916,-1.0914959907531738
-2.0033626556396484,-1.1196119785308838
-1.9775060415267944,-1.1501891613006592
-1.971732497215271,-1.178247332572937
-1.9683808088302612,-1.203909993171692
-1.9716393947601318,-1.2313458919525146
-1.9633872509002686,-1.2508126497268677
-1.9943318367004395,-1.2714828252792358
-2.011688470840454,-1.2834757566452026
-2.0087807178497314,-1.3096554279327393
-2.0005240440368652,-1.3344029188156128
-1.9903680086135864,-1.3549931049346924
-1.9883506298065186,-1.3743548393249512
-1.9942516088485718,-1.3937807083129883
-2.025076150894165,-1.4183634519577026
-2.0550286769866943,-1.4510700702667236
-2.0705134868621826,-1.4783680438995361
-2.0901825428009033,-1.5052095651626587
-2.1126768589019775,-1.5389636754989624
-2.1348609924316406,-1.5697039365768433
-2.162616491317749,-1.5957003831863403
-2.184027671813965,-1.5975944995880127
-2.1965410709381104,-1.5845319032669067
-2.186398983001709,-1.5647454261779785
-2.1731228828430176,-1.556883692741394
-2.1673202514648438,-1.573817253112793
-2.184497833251953,-1.607098937034607
-2.2191548347473145,-1.6331255435943604
-2.257159948348999,-1.6410795450210571
-2.2924022674560547,-1.6375963687896729
-2.3094539642333984,-1.6301686763763428
-2.2949211597442627,-1.6404780149459839
-2.281508445739746,-1.6570160388946533
-2.3062055110931396,-1.6923048496246338
-2.380561590194702,-1.801080584526062
-2.4352307319641113,-1.873754858970642
-2.480727434158325,-1.9131048917770386
-2.5320119857788086,-1.9287242889404297
-2.5737826824188232,-1.9449182748794556
-2.6148104667663574,-1.9808520078659058
-2.6312108039855957,-2.0414750576019287
-2.643946647644043,-2.0978615283966064
-2.6543893814086914,-2.128453493118286
-2.655912160873413,-2.1261463165283203
-2.657721757888794,-2.1254522800445557
-2.6600937843322754,-2.1808724403381348
-2.6530091762542725,-2.2626395225524902
-2.645289897918701,-2.3302290439605713
-2.6346449851989746,-2.391995429992676
-2.625962734222412,-2.467550277709961
-2.6151318550109863,-2.5492172241210938
-2.6120617389678955,-2.598250389099121
-2.610062837600708,-2.6270480155944824
-2.612391710281372,-2.6413979530334473
-2.6146156787872314,-2.640288829803467
-2.6058318614959717,-2.637789249420166
-2.5887460708618164,-2.6529452800750732
-2.5713326930999756,-2.6825602054595947
-2.555387020111084,-2.709218740463257
-2.532580614089966,-2.7192771434783936
-2.509639024734497,-2.7220242023468018
-2.497868776321411,-2.7194342613220215
-2.504033088684082,-2.7112276554107666
-2.5052266120910645,-2.7121055126190186
-2.5064592361450195,-2.7156217098236084
-2.5113253593444824,-2.7176527976989746
-2.5169641971588135,-2.7136552333831787
-2.517498254776001,-2.7013328075408936
-2.512772798538208,-2.685967445373535
-2.506959915161133,-2.6726009845733643
-2.504525899887085,-2.660024404525757
-2.5065534114837646,-2.6545889377593994
-2.50653338432312,-2.6683225631713867
-2.5017619132995605,-2.6944515705108643
-2.4980103969573975,-2.718015670776367
-2.497591018676758,-2.7349631786346436
-2.4929380416870117,-2.7522995471954346
-2.493129253387451,-2.756641387939453
-2.494697093963623,-2.7516446113586426
-2.494586229324341,-2.7435052394866943
-2.4957222938537598,-2.7354092597961426
-2.4950144290924072,-2.725832939147949
-2.4936366081237793,-2.7140989303588867
-2.4932503700256348,-2.7021405696868896
-2.4939751625061035,-2.6928250789642334
-2.4973201751708984,-2.6900203227996826
-2.5015738010406494,-2.6856188774108887
-2.502804756164551,-2.681955575942993
-2.50232195854187,-2.6815147399902344
-2.5008084774017334,-2.679290294647217
-2.495173454284668,-2.6772398948669434
-2.485975742340088,-2.679354190826416
-2.4820973873138428,-2.683293104171753
-2.484252452850342,-2.6860458850860596
-2.4810686111450195,-2.6914024353027344
-2.476351022720337,-2.6942837238311768
-2.4737510681152344,-2.6947731971740723
-2.4753732681274414,-2.6943423748016357
-2.4792470932006836,-2.6949760913848877
-2.48158597946167,-2.696110248565674
-2.4823827743530273,-2.7002856731414795
-2.4799888134002686,-2.706594944000244
-2.477216958999634,-2.7115447521209717
-2.474777936935425,-2.713459014892578
-2.472994089126587,-2.7165441513061523
-2.4726462364196777,-2.7181077003479004
-2.472602128982544,-2.7171995639801025
-2.472930669784546,-2.71458101272583
-2.473578453063965,-2.712614059448242
-2.4743740558624268,-2.7104458808898926
-2.4771292209625244,-2.706974983215332
-2.4785521030426025,-2.7024753093719482
-2.47251296043396,-2.7005128860473633
-2.466991424560547,-2.7005765438079834
-2.465489387512207,-2.701176404953003
-2.4646241664886475,-2.7022931575775146
-2.4625980854034424,-2.704493999481201
-2.4618735313415527,-2.7060952186584473
-2.4677488803863525,-2.705976724624634
-2.471628189086914,-2.7072694301605225
-2.4709455966949463,-2.708627223968506
-2.465446710586548,-2.7108516693115234
-2.4639663696289062,-2.712724208831787
-2.462705612182617,-2.715665817260742
-2.466047525405884,-2.717087507247925
-2.469435930252075,-2.715057373046875
-2.4694645404815674,-2.71138858795166
-2.4718830585479736,-2.7063863277435303
-2.4711389541625977,-2.7045540809631348
-2.4678165912628174,-2.7056753635406494
-2.4683990478515625,-2.706634521484375
-2.469602346420288,-2.708153247833252
-2.469372510910034,-2.7089431285858154
-2.4694759845733643,-2.708516836166382
-2.471142053604126,-2.708402395248413
-2.472050905227661,-2.708967685699463
-2.4712812900543213,-2.7090582847595215
-2.470155715942383,-2.7100212574005127
-2.4702234268188477,-2.7107720375061035
-2.470935821533203,-2.7111012935638428
-2.471870183944702,-2.709721088409424
-2.4719386100769043,-2.7077577114105225
-2.4710683822631836,-2.7063705921173096
-2.4703023433685303,-2.7065353393554688
-2.4703927040100098,-2.7078793048858643
-2.4709813594818115,-2.7101035118103027
-2.4715871810913086,-2.711331844329834
-2.4723052978515625,-2.7117602825164795
-2.472377061843872,-2.71124005317688
-2.4718730449676514,-2.7106900215148926
-2.4711787700653076,-2.7102463245391846
-2.4710934162139893,-2.7099688053131104
-2.47156023979187,-2.7094056606292725
-2.471956491470337,-2.7084569931030273
-2.4717283248901367,-2.707610845565796
-2.4711153507232666,-2.7077136039733887
-2.4707911014556885,-2.709137439727783
-2.4712259769439697,-2.7111926078796387
-2.4720053672790527,-2.7127010822296143
-2.4724931716918945,-2.7127394676208496
-2.47243595123291,-2.7114169597625732
-2.471808671951294,-2.7098448276519775
-2.4713222980499268,-2.7088708877563477
-2.4711272716522217,-2.7086312770843506
-2.471360206604004,-2.70823335647583
-2.4715700149536133,-2.7080581188201904
-2.47137188911438,-2.708042621612549
-2.471143960952759,-2.708479404449463
-2.471510171890259,-2.7102487087249756
-2.4718892574310303,-2.7114083766937256
-2.4721648693084717,-2.712128162384033
-2.472243070602417,-2.7116010189056396
-2.471964120864868,-2.7105588912963867
-2.4717023372650146,-2.7090539932250977
-2.4715347290039062,-2.7078731060028076
-2.4713757038116455,-2.7072455883026123
-2.4711456298828125,-2.7071175575256348
-2.471095323562622,-2.7075791358947754
-2.471050500869751,-2.7085824012756348
-2.4715590476989746,-2.709989309310913
-2.472487211227417,-2.711550712585449
-2.4724645614624023,-2.7120072841644287
-2.4722635746002197,-2.711642265319824
-2.471855640411377,-2.7105066776275635
-2.4717013835906982,-2.70944881439209
