x,y
-0.05029766634106636,0.07377105206251144
-0.042877454310655594,0.07295336574316025
-0.03791181370615959,0.08611848950386047
-0.03638659790158272,0.10711729526519775
-0.03835742920637131,0.14533808827400208
-0.032128993421792984,0.17627349495887756
-0.01923408918082714,0.1944703459739685
0.0038695402909070253,0.19535163044929504
0.023679306730628014,0.2045556902885437
0.043408848345279694,0.2106550931930542
0.0751166120171547,0.2304764688014984
0.1149701252579689,0.25982755422592163
0.14976447820663452,0.29017773270606995
0.18624012172222137,0.3115357458591461
0.22437123954296112,0.3236687481403351
0.25378841161727905,0.3263835906982422
0.260869562625885,0.317147821187973
0.2463001161813736,0.2994508147239685
0.24418428540229797,0.2832104563713074
0.24005044996738434,0.25968995690345764
0.22543075680732727,0.23602774739265442
0.19202840328216553,0.22017516195774078
0.14971290528774261,0.20701035857200623
0.13239990174770355,0.20710289478302002
0.13746505975723267,0.20382888615131378
0.1549251526594162,0.19151170551776886
0.18103258311748505,0.1662008911371231
0.21296270191669464,0.13989956676959991
0.22909051179885864,0.11255145072937012
0.23533199727535248,0.09285031259059906
0.23758916556835175,0.08364950120449066
0.250667542219162,0.08047596365213394
0.27743813395500183,0.07801179587841034
0.309749573469162,0.07272480428218842
0.33825352787971497,0.06350655108690262
0.3533444106578827,0.05734884738922119
0.36067742109298706,0.05681345984339714
0.36518704891204834,0.050016652792692184
0.37390586733818054,0.0347786508500576
0.3931382894515991,0.018022045493125916
0.416377454996109,0.011112799867987633
0.4353376626968384,0.017026031389832497
0.44447004795074463,0.029755549505352974
0.44277292490005493,0.04022712633013725
0.44086065888404846,0.045664768666028976
0.4461059868335724,0.0443107895553112
0.4581533670425415,0.03783918172121048
0.4691509008407593,0.029308049008250237
0.4748913049697876,0.02113742008805275
0.4711897075176239,0.011823897249996662
0.46049588918685913,0.0032723417971283197
0.45326709747314453,0.004196891561150551
0.45506149530410767,0.015064788982272148
0.45590680837631226,0.0304160974919796
0.45882782340049744,0.042540665715932846
0.46150922775268555,0.043942298740148544
0.457541823387146,0.03649028018116951
0.4487375319004059,0.02675081230700016
0.4389629364013672,0.01787315495312214
0.4335074722766876,0.017422545701265335
0.43470385670661926,0.02190469019114971
0.441641628742218,0.029769523069262505
0.4542665481567383,0.03504415601491928
0.4680989980697632,0.03831922635436058
0.48263677954673767,0.03622553125023842
0.49484938383102417,0.02804260514676571
0.5054518580436707,0.017068656161427498
0.5165842771530151,0.01251270342618227
0.532133936882019,0.014952384866774082
0.5538128018379211,0.014846857637166977
0.5748971700668335,0.013530831784009933
0.5900426506996155,0.0166106428951025
0.5965508222579956,0.017639456316828728
0.6022555232048035,0.01180687639862299
0.6181513071060181,0.0018645377131178975
0.6436764597892761,-0.004530526697635651
0.6708838939666748,-0.007959132082760334
0.6877259612083435,-0.006179467309266329
0.694161593914032,-0.0015604341169819236
0.6872841715812683,0.006194151006639004
0.6829354166984558,0.010623528622090816
0.68608158826828,0.0089017478749156
0.6962378025054932,0.0025697266682982445
0.7064070105552673,-0.0023278603330254555
0.7107023000717163,-0.0041343774646520615
0.7068524956703186,-0.005324485246092081
0.6972138285636902,-0.0056145163252949715
0.6843816041946411,-0.002311039250344038
0.6730070114135742,0.0034224241971969604
0.6657662391662598,0.0071077607572078705
0.6643163561820984,0.003783730324357748
0.6671943664550781,-0.005113419145345688
0.6711952686309814,-0.01270256843417883
0.665950357913971,-0.013641150668263435
0.6478186845779419,-0.011989523656666279
0.6238153576850891,-0.01131410337984562
0.6093800067901611,-0.009880725294351578
0.6057393550872803,-0.0061551048420369625
0.6090409755706787,3.0965806217864156e-05
0.6138402819633484,0.0038106893189251423
0.6131802797317505,0.005143201444298029
0.6073489785194397,0.006639236118644476
0.5982635021209717,0.006900419015437365
0.5911036729812622,0.0025524036027491093
0.5883746147155762,-0.004362272098660469
0.5943154096603394,-0.0066329725086688995
0.6095143556594849,-0.0031207744032144547
0.6285388469696045,-0.0010468863183632493
0.6432998776435852,-0.004856222774833441
0.652225911617279,-0.00998612865805626
0.6577625870704651,-0.011918901465833187
0.6647095084190369,-0.009135257452726364
0.6722404956817627,-0.0028214645572006702
0.679658830165863,0.004008142743259668
0.6851837038993835,0.008485101163387299
0.689721941947937,0.008757873438298702
0.6947792172431946,0.0058942073956131935
0.7022589445114136,0.0025196850765496492
0.7097674012184143,0.0006682917010039091
0.7120441794395447,0.00036427011946216226
0.7069916725158691,0.0009031840017996728
0.699147641658783,0.0018556243740022182
0.6939870715141296,0.0034211876336485147
0.6928032636642456,0.006044880487024784
0.6924619078636169,0.008911141194403172
0.6900691986083984,0.009245567955076694
0.6845483183860779,0.004503091797232628
0.6779960989952087,-0.003873176407068968
0.6720954179763794,-0.010429300367832184
0.6657083630561829,-0.010907408781349659
0.6580165028572083,-0.008908077143132687
0.6443166732788086,-0.005099928006529808
0.6302133798599243,-0.0024795362260192633
0.6204824447631836,-0.0009354238864034414
0.6150840520858765,0.0013454663567245007
0.613591730594635,0.00511943269520998
0.6149709224700928,0.00750388577580452
0.6171689629554749,0.0066242702305316925
0.6183291673660278,0.0029857070185244083
0.6193545460700989,-0.0012657097540795803
0.6218764185905457,-0.0028130116406828165
0.6267726421356201,-0.0008702537743374705
0.6331093311309814,-0.0011687849182635546
0.6419318318367004,-0.003906491212546825
0.6548346877098083,-0.007008336018770933
0.6681874990463257,-0.005290111061185598
0.6771436333656311,0.0020953051280230284
0.680309534072876,0.008525609970092773
0.6811397671699524,0.00975947268307209
0.6837235689163208,0.0071818633005023
0.6890984177589417,0.005681788083165884
0.6957898139953613,0.00757118035107851
0.7008092403411865,0.010474408976733685
0.7023115754127502,0.010473157279193401
0.7003684639930725,0.007250850088894367
0.6961055994033813,0.003939836286008358
0.6908966898918152,0.003789665875956416
0.6851453185081482,0.006746105384081602
0.6789976954460144,0.009765291586518288
0.6736564636230469,0.009260697290301323
0.6697242856025696,0.0052672927267849445
0.6657597422599792,0.000842158158775419
0.6580095291137695,0.0006559976609423757
0.6470706462860107,0.0032074155751615763
0.6355106234550476,0.005536811891943216
0.6259517669677734,0.00991919357329607
0.6204214096069336,0.014382394030690193
0.6164491176605225,0.017911242321133614
0.6155582070350647,0.01931873708963394
0.6176339387893677,0.018070578575134277
0.6231083273887634,0.015240075066685677
0.6299148797988892,0.013051629066467285
0.6374073624610901,0.011854700744152069
0.6450543403625488,0.011908909305930138
0.6517965197563171,0.012695664539933205
0.657902717590332,0.015988653525710106
0.6637227535247803,0.020821286365389824
0.6694547533988953,0.02410508319735527
0.6749734282493591,0.024717306718230247
0.680085301399231,0.02349233627319336
0.683891773223877,0.022941086441278458
0.6849770545959473,0.02390575408935547
0.6837126016616821,0.025206929072737694
0.6819526553153992,0.025352798402309418
0.6801843047142029,0.023978672921657562
0.6777334809303284,0.022040775045752525
0.6739408373832703,0.020865578204393387
