x,y,max_steps
-0.05029766634106636,0.07377105206251144,0.0
-0.040458306670188904,0.07912194728851318,0.0
-0.018392229452729225,0.0778549537062645,0.0
0.008473331108689308,0.05899885296821594,0.0
0.03130433335900307,0.06302815675735474,0.0
0.06693613529205322,0.057417646050453186,0.0
0.09109391272068024,0.07076682895421982,0.0
0.12000636011362076,0.0643073171377182,0.0
0.1571761667728424,0.046353455632925034,0.0
0.21116405725479126,0.03687840327620506,0.0
0.2473306953907013,0.042535580694675446,0.0
0.2998831570148468,0.05027904734015465,0.0
0.34522104263305664,0.05964430049061775,0.0
0.3867511451244354,0.06004327908158302,0.0
0.3982703983783722,0.0746297687292099,0.0
0.4014572501182556,0.10974074900150299,0.0
0.4229806363582611,0.0992518961429596,0.0
0.42883923649787903,0.11069197952747345,0.0
0.4303503930568695,0.1299186646938324,0.0
0.4633634090423584,0.1511409878730774,0.0
0.4821836054325104,0.15410152077674866,0.0
0.49007242918014526,0.1621406525373459,0.0
0.5229364037513733,0.16113589704036713,0.0
0.5428206920623779,0.14593568444252014,0.0
0.5665375590324402,0.11482419818639755,0.0
0.596667468547821,0.0838339626789093,0.0
0.6229820251464844,0.08273304253816605,0.0
0.6273933053016663,0.06853888183832169,0.0
0.62343829870224,0.07532792538404465,0.0
0.5900775790214539,0.08168987929821014,0.0
0.5616828799247742,0.060783687978982925,0.0
0.5413845777511597,0.043854519724845886,0.0
0.5483648180961609,0.01751573756337166,0.0
0.5598491430282593,-0.022805262356996536,0.0
0.5447965264320374,-0.018612124025821686,0.0
0.4876611828804016,0.020400255918502808,0.0
0.3987765312194824,0.05520765110850334,0.0
0.33120492100715637,0.06994333863258362,0.0
0.2761707305908203,0.10220421105623245,0.0
0.21616601943969727,0.14325332641601562,0.0
0.16637034714221954,0.1716248095035553,0.0
0.10137347131967545,0.13898611068725586,0.0
0.058798205107450485,0.07536055892705917,0.0
0.0484611950814724,0.019208136945962906,0.0
0.018999703228473663,0.007004120387136936,0.0
-0.009456837549805641,-0.03814931586384773,0.0
-0.06270414590835571,-0.07976896315813065,0.0
-0.08526655286550522,-0.13090652227401733,0.0
-0.1051783487200737,-0.15928064286708832,0.0
-0.09828776121139526,-0.18269860744476318,0.0
-0.06401322036981583,-0.18232595920562744,0.0
